ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
343,343,1786,,,
344,344,1770,,,
345,345,1778,,,
346,346,1770,,,
347,347,1779,,,
348,348,1772,,,
349,349,1772,,,
350,350,1783,,,
351,351,1772,,,
352,352,1772,,,
353,353,1772,,,
354,354,1772,,,
355,355,1780,,,
356,356,1773,,,
358,358,359,,,
359,359,359,,,
363,363,357,,,
364,364,357,,,
366,366,357,,,
367,367,357,,,
369,369,357,,,
370,370,357,,,
371,371,357,,,
372,372,357,,,
373,373,357,,,
374,374,357,,,
375,375,357,,,
376,376,357,,,
377,377,357,,,
378,378,357,,,
379,379,357,,,
380,380,357,,,
381,381,357,,,
382,382,357,,,
383,383,357,,,
384,384,358,,,
385,385,361,,,
386,386,358,,,
387,387,361,,,
388,388,361,,,
389,389,358,,,
390,390,358,,,
391,391,358,,,
392,392,358,,,
393,393,358,,,
394,394,358,,,
395,395,358,,,
396,396,358,,,
397,397,358,,,
398,398,358,,,
400,400,360,,,
401,401,360,,,
402,402,357,,,
403,403,357,,,
404,404,357,,,
405,405,357,,,
406,406,357,,,
407,407,357,,,
411,411,311,,,
412,412,313,,,
413,413,311,,,
414,414,313,,,
418,418,306,,,
419,419,306,,,
421,421,308,,,
422,422,308,,,
425,425,308,,,
426,426,308,,,
427,427,315,,,
428,428,310,,,
429,429,315,,,
430,430,315,,,
431,431,310,,,
432,432,314,,,
433,433,310,,,
434,434,310,,,
435,435,315,,,
436,436,315,,,
437,437,314,,,
438,438,314,,,
439,439,310,,,
440,440,307,,,
441,441,307,,,
442,442,307,,,
443,443,307,,,
444,444,307,,,
445,445,307,,,
446,446,307,,,
447,447,307,,,
448,448,307,,,
449,449,307,,,
450,450,307,,,
451,451,307,,,
453,453,307,,,
454,454,307,,,
455,455,309,,,
456,456,309,,,
457,457,309,,,
458,458,309,,,
459,459,309,,,
460,460,309,,,
461,461,312,,,
466,466,1114,,,
467,467,1114,,,
471,471,1114,,,
472,472,1114,,,
474,474,1114,,,
475,475,1114,,,
477,477,1114,,,
478,478,1114,,,
479,479,1114,,,
480,480,1114,,,
481,481,1114,,,
482,482,1114,,,
483,483,1114,,,
484,484,1114,,,
485,485,1114,,,
486,486,1114,,,
487,487,1114,,,
488,488,1114,,,
489,489,1114,,,
490,490,1114,,,
491,491,1114,,,
492,492,1114,,,
493,493,1114,,,
494,494,1114,,,
495,495,1114,,,
496,496,1114,,,
497,497,1114,,,
498,498,1114,,,
499,499,1114,,,
500,500,1114,,,
501,501,1114,,,
502,502,1114,,,
503,503,1114,,,
505,505,1114,,,
506,506,1114,,,
507,507,1114,,,
508,508,1114,,,
509,509,1114,,,
510,510,1114,,,
511,511,1114,,,
512,512,1114,,,
513,513,1114,,,
518,518,1700,,,
519,519,1698,,,
520,520,1700,,,
521,521,1693,,,
524,524,1699,,,
526,526,1687,,,
527,527,1696,,,
528,528,1694,,,
529,529,1696,,,
530,530,1689,,,
531,531,1689,,,
532,532,1688,,,
533,533,1688,,,
534,534,1688,,,
535,535,1689,,,
536,536,1690,,,
537,537,1690,,,
538,538,1689,,,
539,539,1688,,,
540,540,1689,,,
541,541,1691,,,
542,542,1690,,,
543,543,1690,,,
544,544,1689,,,
545,545,1681,,,
546,546,1697,,,
547,547,1682,,,
548,548,1686,,,
549,549,1697,,,
550,550,1686,,,
551,551,1682,,,
552,552,1686,,,
553,553,1685,,,
554,554,1686,,,
555,555,1682,,,
556,556,1686,,,
557,557,1682,,,
558,558,1685,,,
559,559,1686,,,
560,560,1682,,,
561,561,1697,,,
562,562,1683,,,
563,563,1682,,,
564,564,1681,,,
565,565,1686,,,
566,566,1684,,,
567,567,1683,,,
568,568,1685,,,
569,569,1682,,,
570,570,1685,,,
571,571,1685,,,
572,572,1682,,,
573,573,1686,,,
574,574,1685,,,
576,576,1685,,,
577,577,1685,,,
578,578,1698,,,
579,579,1692,,,
580,580,1695,,,
581,581,1692,,,
582,582,1692,,,
583,583,1701,,,
585,585,1977,,,
586,586,1981,,,
590,590,1977,,,
591,591,1977,,,
592,592,1978,,,
593,593,1978,,,
595,595,1978,,,
596,596,1978,,,
597,597,1977,,,
598,598,1977,,,
599,599,1977,,,
600,600,1977,,,
601,601,1977,,,
602,602,1977,,,
603,603,1977,,,
604,604,1977,,,
605,605,1977,,,
606,606,1977,,,
607,607,1977,,,
608,608,1977,,,
609,609,1977,,,
610,610,1977,,,
611,611,1977,,,
612,612,1977,,,
613,613,1977,,,
614,614,1977,,,
615,615,1977,,,
616,616,1977,,,
617,617,1977,,,
618,618,1977,,,
619,619,1977,,,
620,620,1977,,,
621,621,1977,,,
623,623,1977,,,
624,624,1977,,,
625,625,1979,,,
626,626,1979,,,
627,627,1979,,,
628,628,1979,,,
629,629,1979,,,
630,630,1979,,,
631,631,1980,,,
632,632,1977,,,
635,635,1998,,,
636,636,1998,,,
640,640,1998,,,
641,641,1998,,,
642,642,1998,,,
643,643,1998,,,
644,644,1998,,,
645,645,1998,,,
646,646,1998,,,
647,647,1998,,,
648,648,1998,,,
649,649,1998,,,
650,650,1998,,,
651,651,1998,,,
652,652,1998,,,
653,653,1998,,,
654,654,1998,,,
655,655,1998,,,
656,656,1998,,,
657,657,1998,,,
658,658,1998,,,
659,659,1998,,,
660,660,1998,,,
661,661,1998,,,
662,662,1998,,,
663,663,1998,,,
664,664,1998,,,
665,665,1998,,,
666,666,1998,,,
667,667,1998,,,
668,668,1998,,,
669,669,1998,,,
670,670,1998,,,
672,672,1998,,,
673,673,1998,,,
674,674,1998,,,
675,675,1998,,,
676,676,1998,,,
677,677,1998,,,
678,678,1998,,,
679,679,1998,,,
680,680,1998,,,
685,685,562,,,
686,686,574,,,
689,689,570,,,
690,690,570,,,
692,692,569,,,
693,693,578,,,
694,694,569,,,
696,696,569,,,
697,697,569,,,
698,698,572,,,
699,699,572,,,
700,700,572,,,
701,701,572,,,
702,702,563,,,
703,703,572,,,
704,704,564,,,
705,705,571,,,
706,706,571,,,
707,707,565,,,
708,708,572,,,
709,709,571,,,
710,710,571,,,
711,711,571,,,
712,712,567,,,
713,713,571,,,
714,714,571,,,
715,715,566,,,
716,716,571,,,
717,717,566,,,
718,718,571,,,
719,719,575,,,
720,720,577,,,
721,721,576,,,
722,722,572,,,
723,723,576,,,
724,724,575,,,
725,725,572,,,
726,726,577,,,
727,727,577,,,
728,728,575,,,
729,729,572,,,
730,730,573,,,
731,731,575,,,
732,732,577,,,
733,733,577,,,
734,734,568,,,
735,735,575,,,
736,736,573,,,
737,737,577,,,
738,738,568,,,
739,739,577,,,
740,740,573,,,
741,741,575,,,
742,742,561,,,
743,743,577,,,
744,744,575,,,
745,745,573,,,
746,746,577,,,
747,747,575,,,
748,748,577,,,
749,749,577,,,
750,750,575,,,
751,751,573,,,
752,752,568,,,
753,753,568,,,
754,754,573,,,
755,755,582,,,
756,756,581,,,
757,757,581,,,
758,758,580,,,
759,759,579,,,
760,760,581,,,
761,761,581,,,
762,762,568,,,
766,766,913,,,
767,767,926,,,
768,768,920,,,
772,772,915,,,
773,773,915,,,
775,775,915,,,
776,776,915,,,
778,778,915,,,
779,779,912,,,
780,780,915,,,
781,781,915,,,
782,782,917,,,
783,783,917,,,
784,784,917,,,
785,785,917,,,
786,786,917,,,
787,787,917,,,
788,788,917,,,
789,789,917,,,
790,790,917,,,
791,791,917,,,
792,792,917,,,
793,793,917,,,
794,794,917,,,
795,795,927,,,
796,796,914,,,
797,797,924,,,
798,798,924,,,
799,799,914,,,
800,800,914,,,
801,801,924,,,
802,802,914,,,
803,803,914,,,
804,804,924,,,
805,805,914,,,
806,806,914,,,
807,807,924,,,
808,808,911,,,
809,809,914,,,
810,810,910,,,
811,811,924,,,
812,812,914,,,
813,813,924,,,
814,814,918,,,
816,816,923,,,
817,817,924,,,
818,818,924,,,
819,819,921,,,
820,820,916,,,
821,821,916,,,
822,822,916,,,
823,823,919,,,
824,824,922,,,
825,825,921,,,
826,826,925,,,
827,827,915,,,
831,831,1330,,,
832,832,1330,,,
836,836,1334,,,
837,837,1334,,,
838,838,1332,,,
839,839,1333,,,
840,840,1333,,,
841,841,1332,,,
842,842,1331,,,
843,843,1331,,,
844,844,1331,,,
845,845,1331,,,
846,846,1331,,,
847,847,1331,,,
848,848,1331,,,
849,849,1331,,,
850,850,1331,,,
851,851,1331,,,
852,852,1331,,,
853,853,1331,,,
854,854,1331,,,
855,855,1330,,,
856,856,1330,,,
857,857,1330,,,
858,858,1330,,,
859,859,1330,,,
860,860,1330,,,
861,861,1330,,,
862,862,1330,,,
863,863,1330,,,
864,864,1330,,,
865,865,1330,,,
866,866,1330,,,
868,868,1330,,,
869,869,1330,,,
870,870,1330,,,
871,871,1330,,,
872,872,1330,,,
873,873,1330,,,
874,874,1330,,,
875,875,1330,,,
876,876,1330,,,
880,880,1925,,,
881,881,1925,,,
885,885,1925,,,
886,886,1925,,,
888,888,1925,,,
889,889,1925,,,
890,890,1925,,,
891,891,1925,,,
892,892,1925,,,
893,893,1925,,,
894,894,1925,,,
895,895,1925,,,
896,896,1925,,,
897,897,1925,,,
898,898,1925,,,
899,899,1925,,,
900,900,1925,,,
901,901,1925,,,
902,902,1925,,,
903,903,1925,,,
904,904,1925,,,
905,905,1925,,,
906,906,1925,,,
907,907,1925,,,
908,908,1925,,,
909,909,1925,,,
910,910,1925,,,
911,911,1925,,,
912,912,1925,,,
913,913,1925,,,
914,914,1925,,,
915,915,1925,,,
916,916,1925,,,
918,918,1925,,,
919,919,1925,,,
920,920,1925,,,
921,921,1925,,,
922,922,1925,,,
923,923,1925,,,
924,924,1925,,,
925,925,1925,,,
926,926,1925,,,
928,928,56,,,
929,929,57,,,
930,930,49,,,
931,931,53,,,
934,934,48,,,
935,935,48,,,
937,937,59,,,
938,938,59,,,
941,941,58,,,
942,942,54,,,
943,943,55,,,
944,944,60,,,
945,945,57,,,
946,946,57,,,
947,947,60,,,
948,948,57,,,
949,949,60,,,
950,950,60,,,
951,951,57,,,
952,952,57,,,
953,953,60,,,
954,954,57,,,
955,955,60,,,
956,956,57,,,
957,957,60,,,
958,958,57,,,
959,959,60,,,
960,960,60,,,
961,961,57,,,
962,962,60,,,
963,963,57,,,
964,964,57,,,
965,965,60,,,
966,966,57,,,
967,967,60,,,
968,968,57,,,
969,969,60,,,
970,970,64,,,
971,971,61,,,
972,972,51,,,
973,973,64,,,
974,974,61,,,
975,975,51,,,
976,976,64,,,
977,977,50,,,
978,978,64,,,
979,979,50,,,
980,980,64,,,
981,981,64,,,
982,982,61,,,
983,983,50,,,
984,984,64,,,
985,985,64,,,
986,986,50,,,
987,987,50,,,
988,988,64,,,
989,989,50,,,
990,990,64,,,
991,991,52,,,
992,992,50,,,
993,993,61,,,
995,995,65,,,
996,996,56,,,
997,997,63,,,
998,998,61,,,
999,999,61,,,
1000,1000,62,,,
1001,1001,57,,,
1002,1002,61,,,
1003,1003,61,,,
1004,1004,61,,,
1005,1005,61,,,
1009,1009,1119,,,
1010,1010,1119,,,
1012,1012,1127,,,
1013,1013,1127,,,
1015,1015,1117,,,
1016,1016,1117,,,
1019,1019,1115,,,
1020,1020,1128,,,
1021,1021,1116,,,
1022,1022,1122,,,
1023,1023,1116,,,
1024,1024,1122,,,
1025,1025,1122,,,
1026,1026,1116,,,
1027,1027,1116,,,
1028,1028,1116,,,
1029,1029,1116,,,
1030,1030,1116,,,
1031,1031,1116,,,
1032,1032,1116,,,
1033,1033,1116,,,
1034,1034,1116,,,
1035,1035,1126,,,
1036,1036,1121,,,
1037,1037,1121,,,
1038,1038,1126,,,
1039,1039,1121,,,
1040,1040,1118,,,
1041,1041,1126,,,
1042,1042,1126,,,
1043,1043,1118,,,
1044,1044,1129,,,
1045,1045,1126,,,
1046,1046,1118,,,
1047,1047,1129,,,
1048,1048,1126,,,
1049,1049,1118,,,
1050,1050,1121,,,
1051,1051,1129,,,
1052,1052,1126,,,
1053,1053,1118,,,
1054,1054,1126,,,
1055,1055,1126,,,
1056,1056,1129,,,
1057,1057,1118,,,
1058,1058,1118,,,
1059,1059,1129,,,
1060,1060,1118,,,
1061,1061,1126,,,
1062,1062,1125,,,
1064,1064,1116,,,
1065,1065,1124,,,
1066,1066,1116,,,
1067,1067,1116,,,
1068,1068,1123,,,
1069,1069,1123,,,
1070,1070,1123,,,
1071,1071,1123,,,
1072,1072,1123,,,
1073,1073,1120,,,
1074,1074,1116,,,
1081,1081,1919,,,
1082,1082,1908,,,
1083,1083,1919,,,
1085,1085,1924,,,
1086,1086,1924,,,
1087,1087,1921,,,
1088,1088,1921,,,
1090,1090,1920,,,
1091,1091,1915,,,
1092,1092,1915,,,
1093,1093,1915,,,
1094,1094,1915,,,
1095,1095,1915,,,
1096,1096,1915,,,
1097,1097,1915,,,
1098,1098,1917,,,
1099,1099,1915,,,
1100,1100,1915,,,
1101,1101,1912,,,
1102,1102,1922,,,
1103,1103,1922,,,
1104,1104,1912,,,
1105,1105,1915,,,
1106,1106,1912,,,
1107,1107,1915,,,
1108,1108,1912,,,
1109,1109,1915,,,
1110,1110,1915,,,
1111,1111,1909,,,
1112,1112,1918,,,
1113,1113,1923,,,
1114,1114,1918,,,
1115,1115,1923,,,
1116,1116,1923,,,
1117,1117,1918,,,
1118,1118,1918,,,
1119,1119,1923,,,
1120,1120,1910,,,
1121,1121,1923,,,
1122,1122,1918,,,
1123,1123,1909,,,
1124,1124,1923,,,
1125,1125,1918,,,
1126,1126,1910,,,
1127,1127,1910,,,
1128,1128,1923,,,
1129,1129,1910,,,
1130,1130,1923,,,
1131,1131,1913,,,
1132,1132,1910,,,
1133,1133,1913,,,
1134,1134,1910,,,
1135,1135,1923,,,
1136,1136,1918,,,
1137,1137,1923,,,
1138,1138,1910,,,
1139,1139,1916,,,
1141,1141,1923,,,
1142,1142,1913,,,
1143,1143,1923,,,
1144,1144,1915,,,
1145,1145,1908,,,
1146,1146,1908,,,
1147,1147,1914,,,
1148,1148,1908,,,
1149,1149,1916,,,
1150,1150,1908,,,
1151,1151,1911,,,
1152,1152,658,,,
1153,1153,658,,,
1156,1156,658,,,
1157,1157,658,,,
1159,1159,658,,,
1160,1160,658,,,
1162,1162,658,,,
1163,1163,658,,,
1164,1164,658,,,
1165,1165,658,,,
1166,1166,658,,,
1167,1167,658,,,
1168,1168,658,,,
1169,1169,658,,,
1170,1170,658,,,
1171,1171,658,,,
1172,1172,658,,,
1173,1173,658,,,
1174,1174,658,,,
1175,1175,658,,,
1176,1176,658,,,
1177,1177,658,,,
1178,1178,658,,,
1179,1179,658,,,
1180,1180,658,,,
1181,1181,658,,,
1182,1182,658,,,
1183,1183,658,,,
1184,1184,658,,,
1185,1185,658,,,
1186,1186,658,,,
1187,1187,658,,,
1188,1188,658,,,
1190,1190,658,,,
1191,1191,658,,,
1192,1192,658,,,
1193,1193,658,,,
1194,1194,658,,,
1195,1195,658,,,
1196,1196,658,,,
1197,1197,658,,,
1198,1198,658,,,
1202,1202,1200,,,
1203,1203,1200,,,
1206,1206,1202,,,
1207,1207,1202,,,
1209,1209,1193,,,
1210,1210,1199,,,
1211,1211,1194,,,
1213,1213,1201,,,
1214,1214,1193,,,
1215,1215,1198,,,
1216,1216,1198,,,
1217,1217,1198,,,
1218,1218,1198,,,
1219,1219,1198,,,
1220,1220,1198,,,
1221,1221,1198,,,
1222,1222,1195,,,
1223,1223,1198,,,
1224,1224,1198,,,
1225,1225,1198,,,
1226,1226,1195,,,
1227,1227,1198,,,
1228,1228,1197,,,
1229,1229,1193,,,
1230,1230,1193,,,
1231,1231,1196,,,
1232,1232,1196,,,
1233,1233,1193,,,
1234,1234,1196,,,
1235,1235,1193,,,
1236,1236,1193,,,
1237,1237,1193,,,
1238,1238,1196,,,
1239,1239,1193,,,
1240,1240,1196,,,
1241,1241,1196,,,
1242,1242,1193,,,
1243,1243,1196,,,
1244,1244,1196,,,
1246,1246,1196,,,
1247,1247,1193,,,
1248,1248,1193,,,
1249,1249,1196,,,
1250,1250,1197,,,
1251,1251,1196,,,
1252,1252,1197,,,
1253,1253,1196,,,
1254,1254,1196,,,
1255,1255,1197,,,
1260,1260,1265,,,
1261,1261,1263,,,
1265,1265,1264,,,
1266,1266,1264,,,
1268,1268,1264,,,
1269,1269,1264,,,
1270,1270,1264,,,
1271,1271,1264,,,
1272,1272,1262,,,
1273,1273,1266,,,
1274,1274,1262,,,
1275,1275,1262,,,
1276,1276,1262,,,
1277,1277,1262,,,
1278,1278,1262,,,
1279,1279,1262,,,
1280,1280,1262,,,
1281,1281,1262,,,
1282,1282,1262,,,
1283,1283,1262,,,
1284,1284,1262,,,
1285,1285,1259,,,
1286,1286,1259,,,
1287,1287,1259,,,
1288,1288,1259,,,
1289,1289,1259,,,
1290,1290,1259,,,
1291,1291,1259,,,
1292,1292,1259,,,
1293,1293,1259,,,
1294,1294,1259,,,
1295,1295,1259,,,
1296,1296,1259,,,
1298,1298,1259,,,
1299,1299,1259,,,
1300,1300,1261,,,
1301,1301,1261,,,
1302,1302,1267,,,
1303,1303,1261,,,
1304,1304,1261,,,
1305,1305,1261,,,
1306,1306,1260,,,
1310,1310,540,,,
1311,1311,536,,,
1312,1312,536,,,
1314,1314,530,,,
1315,1315,530,,,
1317,1317,537,,,
1318,1318,531,,,
1319,1319,537,,,
1320,1320,537,,,
1321,1321,531,,,
1322,1322,531,,,
1323,1323,531,,,
1324,1324,531,,,
1325,1325,542,,,
1326,1326,542,,,
1327,1327,533,,,
1328,1328,531,,,
1329,1329,542,,,
1330,1330,531,,,
1331,1331,531,,,
1332,1332,531,,,
1333,1333,531,,,
1334,1334,531,,,
1335,1335,531,,,
1336,1336,531,,,
1337,1337,531,,,
1338,1338,531,,,
1339,1339,539,,,
1340,1340,535,,,
1341,1341,539,,,
1342,1342,535,,,
1343,1343,539,,,
1344,1344,535,,,
1345,1345,535,,,
1346,1346,534,,,
1347,1347,535,,,
1348,1348,534,,,
1349,1349,534,,,
1350,1350,535,,,
1351,1351,534,,,
1352,1352,535,,,
1353,1353,535,,,
1354,1354,534,,,
1355,1355,541,,,
1356,1356,534,,,
1357,1357,529,,,
1359,1359,529,,,
1360,1360,534,,,
1361,1361,532,,,
1362,1362,532,,,
1363,1363,532,,,
1364,1364,532,,,
1365,1365,532,,,
1366,1366,539,,,
1367,1367,538,,,
1372,1372,1154,,,
1373,1373,1145,,,
1374,1374,1149,,,
1376,1376,1146,,,
1377,1377,1146,,,
1378,1378,1143,,,
1379,1379,1143,,,
1380,1380,1155,,,
1381,1381,1156,,,
1382,1382,1143,,,
1383,1383,1143,,,
1384,1384,1148,,,
1385,1385,1143,,,
1386,1386,1148,,,
1387,1387,1148,,,
1388,1388,1148,,,
1389,1389,1148,,,
1390,1390,1153,,,
1391,1391,1153,,,
1392,1392,1148,,,
1393,1393,1148,,,
1394,1394,1143,,,
1395,1395,1151,,,
1396,1396,1152,,,
1397,1397,1144,,,
1398,1398,1151,,,
1399,1399,1152,,,
1400,1400,1144,,,
1401,1401,1151,,,
1402,1402,1144,,,
1403,1403,1152,,,
1404,1404,1144,,,
1405,1405,1151,,,
1406,1406,1144,,,
1407,1407,1151,,,
1408,1408,1151,,,
1409,1409,1144,,,
1410,1410,1144,,,
1411,1411,1151,,,
1412,1412,1144,,,
1413,1413,1151,,,
1414,1414,1144,,,
1415,1415,1144,,,
1416,1416,1151,,,
1417,1417,1151,,,
1420,1420,1151,,,
1421,1421,1144,,,
1422,1422,1144,,,
1423,1423,1151,,,
1424,1424,1144,,,
1425,1425,1144,,,
1426,1426,1147,,,
1427,1427,1144,,,
1428,1428,1144,,,
1429,1429,1144,,,
1430,1430,1150,,,
1433,1433,1865,,,
1434,1434,1865,,,
1437,1437,1860,,,
1438,1438,1866,,,
1440,1440,1866,,,
1441,1441,1866,,,
1442,1442,1865,,,
1443,1443,1868,,,
1444,1444,1875,,,
1445,1445,1872,,,
1446,1446,1872,,,
1447,1447,1862,,,
1448,1448,1861,,,
1449,1449,1874,,,
1450,1450,1874,,,
1451,1451,1869,,,
1452,1452,1869,,,
1453,1453,1868,,,
1454,1454,1863,,,
1455,1455,1864,,,
1456,1456,1868,,,
1457,1457,1877,,,
1458,1458,1865,,,
1459,1459,1870,,,
1460,1460,1865,,,
1461,1461,1870,,,
1462,1462,1877,,,
1463,1463,1870,,,
1464,1464,1877,,,
1465,1465,1870,,,
1466,1466,1870,,,
1467,1467,1870,,,
1468,1468,1877,,,
1469,1469,1865,,,
1470,1470,1870,,,
1471,1471,1877,,,
1472,1472,1858,,,
1473,1473,1870,,,
1474,1474,1877,,,
1475,1475,1870,,,
1476,1476,1873,,,
1477,1477,1877,,,
1478,1478,1870,,,
1479,1479,1876,,,
1482,1482,1859,,,
1483,1483,1873,,,
1484,1484,1865,,,
1485,1485,1865,,,
1486,1486,1871,,,
1487,1487,1879,,,
1488,1488,1879,,,
1489,1489,1878,,,
1490,1490,1879,,,
1491,1491,1871,,,
1492,1492,1871,,,
1493,1493,1867,,,
1495,1495,1500,,,
1496,1496,1503,,,
1497,1497,1503,,,
1501,1501,1501,,,
1502,1502,1501,,,
1503,1503,1502,,,
1504,1504,1502,,,
1505,1505,1504,,,
1506,1506,1502,,,
1507,1507,1500,,,
1508,1508,1500,,,
1509,1509,1500,,,
1510,1510,1500,,,
1511,1511,1500,,,
1512,1512,1500,,,
1513,1513,1500,,,
1514,1514,1500,,,
1515,1515,1500,,,
1516,1516,1500,,,
1517,1517,1500,,,
1518,1518,1500,,,
1519,1519,1500,,,
1520,1520,1500,,,
1521,1521,1500,,,
1522,1522,1500,,,
1523,1523,1500,,,
1524,1524,1500,,,
1525,1525,1500,,,
1526,1526,1500,,,
1527,1527,1500,,,
1528,1528,1500,,,
1529,1529,1500,,,
1530,1530,1500,,,
1531,1531,1500,,,
1532,1532,1500,,,
1533,1533,1500,,,
1534,1534,1500,,,
